id,gender,age,location,F1-all,F1-an,F1-ask,F1-carry,F1-dark,F1-don't,F1-greasy,F1-had,F1-in,F1-like,F1-me,F1-oily,F1-rag,F1-she,F1-suit,F1-that,F1-to,F1-wash,F1-water,F1-year,F1-your,F2-all,F2-an,F2-ask,F2-carry,F2-dark,F2-don't,F2-greasy,F2-had,F2-in,F2-like,F2-me,F2-oily,F2-rag,F2-she,F2-suit,F2-that,F2-to,F2-wash,F2-water,F2-year,F2-your
MAM0,1,24,northmidland,630.9314295223669,509.1820930360205,617.1885436104694,505.84695023299633,569.5050301513065,523.5503179325495,369.6227856576402,588.567580277579,440.85927531990353,612.0297326702569,497.2771563369292,485.4450175394986,653.6636244742123,375.96429584492745,418.28947926993607,684.6347073920846,402.2526737095253,561.5857264430017,624.7841096472672,379.7706260766408,407.7108071579024,961.9482718460408,1862.894636719296,1668.4749240458646,1717.638094315122,1308.3213483431043,1213.3976506254062,1840.166716819734,1824.032224076387,1281.4155169533449,1390.5757820403453,1806.2732557806044,1688.2281472885666,1514.094307185676,1912.359308919248,1610.1198541608496,1460.327422873465,1944.163073817732,1048.164851972823,936.7559578132488,1882.299757214268,1771.2914230271565
MAR0,1,28,northmidland,692.5314440013083,667.637965124289,746.9833190937239,563.2517296144083,671.7351120205523,692.8093738457171,356.0181137453062,689.6000270543963,570.4056237366891,794.1560291404029,553.764971059057,542.040528268146,733.0303790159572,383.3346929850693,413.5578679961222,696.2395342119992,489.9195956060334,575.5828628937719,746.9922868684511,415.0995657764232,451.8223640246562,975.2478580987624,1814.1626252749245,1797.5980494118803,1818.881510026569,1333.9151158514294,1325.587111471241,2127.0540863978185,1813.2092924770989,1951.763528792096,1416.6191892342736,2035.7837634329,1785.6623697149337,1599.5765520842392,2197.0573019379544,1732.0685873159828,1716.861354192464,2023.8466772211384,1142.8112562635324,1016.240430167477,2011.940648683798,1841.268752366644
MBG0,0,31,movedaround,730.1611410690481,614.687815650889,811.8742537994258,514.4824733877921,730.8658156074737,688.8203634645698,440.67177671020767,788.0582153605811,439.6248087078129,799.5726603582546,514.792792151339,464.8226500545232,763.9310216477869,489.1892598165531,454.35463693924487,766.7878026975792,423.4819027672285,801.1261808958819,700.1844265337522,421.4004337319964,471.6169531386047,1153.663972163806,2074.2362958787176,2120.556919199299,2035.173546663009,1370.15176853526,1558.0037175675077,2442.7627374815484,1941.0015752123809,2326.266481127137,1488.0617871374293,2628.614130387976,2122.0856517783013,1840.0830332051037,2592.111831119721,2096.5795644772834,1934.3654573998087,2303.498392003955,1239.5442985091383,1130.8863967779578,2357.399752524487,2010.6420112558253
MBS0,1,25,southmidland,611.3175382514495,453.2870854374511,629.3501399191193,391.56325463945626,459.11654436718993,522.355777534021,340.2462628784398,605.5948317040989,362.050474376652,595.0037173315162,324.9096449724556,400.986295683162,585.274166834928,349.1711362776187,350.9018128465534,550.6442815882929,354.9020760309374,612.2739382118667,585.5320246421195,354.210467508972,393.9304377121144,897.1776576310195,1684.2860397567322,1561.360581747299,1807.1605573413096,1355.3027050342205,1042.144368004961,1849.5523013710688,1610.786263666361,1644.7910933859976,1394.2394426679105,1961.078368957665,1763.3975214998584,1542.615533973052,1946.3032206866555,1519.0743576794114,1492.2965168859034,1684.5775756890705,965.5880252029608,872.9412284068226,1851.8374709077164,1415.1778989962763
MCC0,1,27,southern,601.2535128519482,508.9244330862159,725.6893339520229,465.73171074347607,591.3991847454345,623.408542634672,348.79097833982314,537.182416423406,497.7869566707972,669.4326407020578,469.68272467625366,460.1515442614007,714.5919414032918,450.477599076165,408.71997961516985,619.2958168524286,418.65073643664334,621.8405679505753,636.9640421464902,393.6372220473455,411.55983683733496,961.849614714866,1765.5468367641265,1790.642710238667,1834.6097491549565,1079.9109352487917,1136.7343063396424,1826.2827224043388,1665.2255953984618,1709.9782757114378,1285.9375719356765,1611.386518704871,1705.1308792772438,1419.1119865151013,1786.731244857706,1670.586252753019,1413.940055138173,1811.6005123232796,951.7419480813604,784.5816971997579,1783.24963383429,1709.5938181755205
MCM0,0,26,southmidland,795.8352496955902,621.1752753381314,770.9506655588057,514.5366452753585,679.9440785286586,691.5241600597262,472.7198177773408,761.9998509977002,568.4225543576047,818.8911656684559,631.3854927817007,500.88892746851104,800.7737024810356,388.7891831627933,486.2284905127143,821.9631623399792,480.0686847855772,698.1018178395549,674.2675826688812,443.42303400531966,438.15253288588406,1096.6120368150448,2210.8935210033123,2202.9112844775423,2017.3621494122533,1289.6463253843788,1635.237473430016,2627.138514273596,2179.1219878243737,2484.1193793409298,1432.7780906327323,2190.626186315776,2068.718657595364,1810.4497099727248,2705.6201634550325,2012.4492621588963,1647.7289222700406,2358.972531979887,1149.8435955087814,1056.738108541322,2285.799374986816,2037.258467733068
MDB0,1,32,newyorkcity,597.733310547605,534.7657262456271,631.0156965636663,612.9246840675539,683.886999424038,648.5316426212864,355.2542165908978,695.6260218449117,443.10811686925865,711.14364128235,434.5197456546341,547.7901077831687,613.5169388030248,410.2059231584511,443.3571508658171,673.4655879528335,413.4350368491794,670.505114848679,541.5643951629664,450.1372842903397,423.3222035148337,852.1606995295817,1841.1201906802023,1764.8562118747006,1780.250426427565,1127.368801709439,1109.9860199412367,2105.7947371677787,1736.5463656723043,1954.3949734122875,1409.16169739892,2234.645653006455,1528.562201848542,1567.6718728962085,2107.632080323591,1394.672361674639,1581.783119686372,1935.4497122648384,932.5337730476224,782.7559410929696,1937.40916271097,1824.631762738178
MDB1,1,23,northern,647.8839230906326,540.2486926537932,628.6929307550735,453.9590918566407,540.4972948617814,595.2190290286792,335.1036420603455,554.7406773532114,366.9802884479719,562.2211920167565,485.8712825901065,413.2298295172789,621.0542250793956,374.689931666063,412.1910881515149,601.8519376175271,417.2086585958825,722.7369543623223,638.9903525539183,406.2086946717138,386.2071830312344,1027.0187374464072,1786.1555523354448,1856.43070633175,1832.737567844834,1359.7927246628549,1223.8843589728497,2083.936014891341,1690.1632543477813,1904.296019557196,1435.0383173790303,1872.437282093832,1835.9641420098285,1663.838146523474,1988.0141503761176,1351.9076956187614,1571.012050229659,2070.375890710743,1187.9627307118435,1155.228280533242,1961.9111468958888,1678.169926480798
MDG0,1,33,western,591.4540162537596,623.1982421202081,649.1366152200687,487.76751180005937,564.414214113105,608.4712156750124,359.09867837422263,576.4624345213371,426.46674162061566,591.1413078604983,496.2655728216894,398.29623896548304,596.7098005704677,394.0175012837548,374.6270453443482,601.169854903706,412.0319379506871,606.3616553018328,577.7303800327938,402.9126997655283,435.7671902302897,982.1695292279746,1725.250496347608,1641.0887679980472,1793.4467158563546,1247.615844683973,1170.8712512020466,1989.8390966723064,1664.7642082542602,1791.6391542110894,1426.2417379415476,1998.8254345890657,1839.350105024445,1507.5918555202798,2043.2633438482128,1713.6719151047437,1520.9255138380076,1981.3154507890772,1055.9359492628207,967.6486836052316,2027.2104556499648,1620.218931147947
MDH0,1,28,northmidland,602.6053046655575,673.8111447661839,736.5911813247009,518.0414945138454,549.3852613568662,626.6226927700135,341.88359550488263,585.9521712920539,580.8478428902719,631.0529001870074,408.82708269522686,457.1591914051797,608.12910503347,355.381189535103,397.7050870783242,606.7057360146956,461.6580918863925,620.2473414082823,578.675301978697,400.9174727096954,448.9185919415692,911.2333140443988,1767.3336582196946,1606.2657742184583,1522.031724420421,1230.0849196241288,1012.642575879692,1925.9350011495983,1754.7474714277796,1756.6939194696215,1369.5473315065951,1844.978318933815,1677.1416362169389,1557.4454607865343,1854.9960328174889,1522.8341095197973,1626.0781864265696,1798.2964960764284,1019.8256474503185,959.9961600117488,1850.664466089877,1304.4578724234202
MDM0,1,27,southmidland,596.7355128686705,622.5243701817897,663.3767354680443,527.3147831859715,585.0417934544735,643.7274773765922,377.5885223212165,561.1082209916303,470.7864381773538,634.9281963354841,557.0078887460363,443.8435703737028,612.1121117630203,401.7499588392714,420.9761131175524,575.9309628118693,459.4664006490887,562.0111346689558,578.7429895519316,403.3765359517307,396.4099940104761,1050.059262939719,1794.8912685466655,1931.1382834082,1819.1744522243655,1339.6966646221642,1379.3742223111342,1809.5826025762112,1771.743959477922,1870.404173099893,1639.7332612336331,2086.460143995979,1624.0986311660715,1652.720229165839,1923.6776643111268,1619.214725929808,1676.307478470861,2185.8787129499087,1089.8483404493784,1100.9717732009692,2031.4591954335417,1806.363831617448
MDM1,1,28,southern,642.6485271824466,581.0225993866701,704.2457193733777,453.48194907861046,587.5250825493765,569.5116744603987,341.89797672308595,665.8601122709855,541.9990611472251,524.0248966878238,410.42549929179705,424.8252481685732,657.5829598562964,405.5800665349509,399.647447337596,650.3072640565573,204.14876703403397,731.3449404601043,621.1436195824986,408.4883516541027,409.4566374403535,916.6814417895782,1754.1148412910554,1617.6703787945437,1886.1178198421144,1265.685823763357,1340.9869136023506,2106.940000542213,1782.7175650131262,1970.317181011804,1689.9320638590316,2032.7654078247383,1849.7489978369251,1518.5454653065062,2085.0877645848973,1863.144948753474,1558.6489108931737,2032.4322777701727,839.3682715854587,821.1481217966212,1882.4201266616449,1769.8974420853583
MDM2,1,27,northern,581.3545118208974,476.8652229104854,647.8545613729945,435.91995838737125,550.1017995156793,519.5573733784316,361.2207851979175,594.1802816369361,484.4553949418408,588.0578150179061,431.7567346873398,402.1782591053824,533.9207760425384,367.762869133101,353.0582402031487,640.4834171158412,381.6108099807057,611.1146212622796,613.7052415746003,374.0574475395732,376.44231559675126,948.847751888902,1812.1867582600123,1530.0172390112364,1870.816305484279,1395.5463146581048,978.1276088492016,1998.0302392630535,1654.9125065678345,1796.4896915943311,1499.1013627158898,1996.3262592196263,1835.741300203367,1657.7294413725742,2073.075824866793,1283.4342054480016,1535.4127690618243,1866.3028167044856,902.0659220016588,1006.2224619658684,1902.3559442582127,1722.611390951682
MDS0,1,20,northern,664.3778178555699,561.3776811526212,712.3261902717444,534.1603641844094,565.5732919148763,634.6099860697716,373.6290640872,596.9864723705723,413.03321962453776,616.6415007615155,504.32049829594166,474.8835405814762,675.0271464365173,368.1362261325238,401.9475643756789,660.2787931246176,466.7038197295486,642.4088630621114,636.0410505730333,472.21090810135786,468.54168599115326,1107.4775736085285,1876.334034670119,1633.8794798935965,1784.64544243388,1465.5004159851785,1253.1722975710152,2083.5540971774185,1765.5590858562712,1900.88054676162,1564.995495955235,1780.488398744042,1855.559175165063,1425.4843090894697,2076.294126165424,1723.187702877479,1530.578022160626,1938.631915066461,1135.3584138389954,1083.0032962207,1867.9676354120336,1330.3579127670075
MEA0,1,23,movedaround,610.301385630602,593.4778617208359,684.6310128151232,488.4843855269557,577.5553384047919,547.3627530432154,304.1893450014912,607.2308774933621,438.2510982912775,631.591852498779,458.7494645332763,483.8873985729753,693.6345997549682,358.31569143054975,353.4131242266351,699.8443402866423,419.2058328243047,660.3913707326474,599.152144052313,441.4837306166885,424.6259868861597,827.1139272499962,1928.0430823015447,1602.6312878534031,1845.6796954999852,1473.6555516646458,1201.2173303980371,2054.832899775289,1765.021030572962,1777.8919509194347,1342.366251450225,1944.363408193523,1795.872293740715,1518.2036481928722,2113.7892247568143,1690.3426261930915,1629.6973817197124,2072.845757908911,885.7499125170474,843.7979975485075,2020.7653834509872,1847.0500248513192
MEB0,1,44,northmidland,675.1710431476445,578.0976756272565,607.0405572115435,496.5838484128545,554.7165952955295,650.5784028334266,358.14163261878554,652.160536860898,660.3190231818201,611.6729015262214,576.3875115859286,486.4729136865506,634.4908644467229,362.1423138869212,429.3780966915282,662.9814273520436,414.98867692329947,687.4991716495136,542.6143157158721,386.33445980700526,395.0090995707329,1031.752976461298,1728.2803337516093,1807.995064187459,1635.9508728314906,1505.681881900074,1156.5962191581211,2155.373610580169,1703.0032917145934,1945.3298436600007,1564.1689962012708,1889.2902558863225,1546.856727034501,1496.5814207379526,2069.2794125614514,1376.3667120343296,1578.2897714725975,2032.642546192868,1183.0200354049618,938.6738838131683,2033.8343090676576,1784.1198420621538
MEM0,0,57,newengland,741.6313560157133,732.6194788429062,821.8185440562746,617.20914076379,867.9557512273904,644.5420875704932,345.36780595448505,693.9265453689835,492.7718671889217,811.9365436170738,346.37566287884016,456.41867105658207,723.6552274116598,399.1262155180989,415.5033885795754,748.5811508611613,406.5107929993291,753.6848928647431,736.5346758531462,434.4234564734679,461.99145189523256,1000.7678419369844,2161.630591305164,1653.3857260949244,1910.5711341148224,1515.557947770487,1340.2071019353175,2862.616081388096,2158.527389326636,2442.046537058128,1493.6920924621354,2709.2019996964477,2121.750733766164,1877.7679504889015,2788.532862194728,1673.9006469112408,1916.428068067121,2076.8898109895595,1055.0105086481635,1119.752366362511,2260.944041544224,1722.76856310808
MGC0,1,32,southmidland,620.5719056138466,531.847336823306,540.9099528990776,496.3911754154221,572.5082637912934,552.6422379896176,389.44310129196685,569.932090259151,386.3679469637453,686.6909576112396,455.4780833794957,453.84572354528666,597.8239709907162,371.6227653230611,447.5545625656405,604.7039340200528,409.48703749992296,671.1160010248375,683.3781143583185,353.94685425202783,386.1643346032811,900.7999899214008,1873.131570947971,1758.7033813954977,1752.147493701614,1234.3251198975174,1015.6452230303544,1933.928453503038,1844.1685262743017,1786.192483934933,1302.0460224255569,1866.9599520598897,1763.0878957820669,1661.001962540969,2107.6926882818143,1605.9071756765486,1697.992019714335,1901.705279000412,941.3862014106172,938.8390989540184,1853.9913690581488,1715.0153748038615
MGD0,0,54,newyorkcity,569.4145453305472,795.0668233846667,799.4413227959698,681.0683185740668,687.3748513699537,792.5559502914923,386.100636497644,773.7836936666396,506.2844411090592,831.4406685520411,514.9849932028804,485.6844845004694,796.1904559798298,429.7754483219564,467.4018787186085,836.3968719823941,470.9578067715487,772.58220427434,540.5427412433731,487.0933620413341,476.4147254160493,892.5496281572671,2193.9793081986622,1981.5537822024555,2108.300950835942,1582.5016404251587,1477.7754218420691,2563.697457047858,2041.889935249238,2151.4076994857605,1617.665387932483,2580.7029018013213,1256.6379353703385,1730.6863212832425,2702.6536812939808,1809.002251114112,1817.171446106887,2461.578634244136,1271.9227433216215,1043.4188986193403,2400.546211750961,1977.266759260403
MGG0,1,25,newengland,573.7469685584933,512.4820391764217,672.4026704659148,509.2866929306486,567.762919321583,698.1162319270728,311.21635371241507,643.8180901017975,607.33198881856,586.620050971024,433.2716258930256,388.3067151853628,625.2364368191231,376.3070268014544,405.09929831350536,615.687354343052,418.6457605256039,612.1590639506219,583.6743903277961,433.7182750413724,412.2849905896115,936.2304059731624,1790.6388957411489,1638.4971440847462,1886.976778933148,1324.0391653094518,970.9181278517514,2081.857134034202,1610.320913094186,1850.3446032724844,1279.316224361475,1990.726887787365,1934.1542600974565,1488.5200992878688,1974.24358077406,1326.0005008928022,1505.7073160790555,1801.5693524791836,979.5999514325932,892.808908359892,1678.434846734105,1585.1410745040378
